Name,Model,Date of assembly,Price,Brand,KM Driven,Fuel Type,Body Type,Seat capicity,No. of prev owners,Transmission,city
2021 Used MG ZS EV in Bhubaneswar,ZS EV [2020-2022],2021,1800000,MG,37000,Electric,SUV,5,First Owner ,Automatic,kendrapara
2015 Used Mahindra Bolero in Bhubaneswar,Bolero [2011-2020],2015,400000,Mahindra,58000,Diesel,SUV,7,First Owner ,Manual,kendrapara
2021 Used Skoda Superb in Bhubaneswar,Superb [2020-2023],2021,2300000,Skoda,41000,Petrol,Sedan,5,First Owner ,Automatic (DCT),kendrapara
2024 Used Tata Curvv EV in Bhubaneswar,Curvv EV,2024,2050000,Tata,7000,Electric,SUV,5,First Owner ,Automatic,kendrapara
2024 Used MG Hector in Bhubaneswar,Hector,2024,2200000,MG,26000,Petrol,SUV,5,First Owner ,Automatic (CVT),kendrapara
2017 Used Toyota Fortuner in Bhubaneswar,Fortuner [2016-2021],2017,2000000,Toyota,237000,Diesel,SUV,7,First Owner ,Manual,kendrapara
2021 Used Hyundai Venue in Bhubaneswar,Venue [2019-2022],2021,720000,Hyundai,33420,Petrol,CompactSuv,5,First Owner ,Manual,kendrapara
2022 Used Tata Harrier in Bhubaneswar,Harrier [2019-2023],2022,2000000,Tata,30000,Diesel,SUV,5,First Owner ,Automatic (TC),kendrapara
2020 Used Kia Seltos in Bhubaneswar,Seltos [2019-2022],2020,1500000,Kia,30000,Petrol,SUV,5,First Owner ,Manual,kendrapara
2016 Used Mahindra Bolero in Bhubaneswar,Bolero [2011-2020],2016,600000,Mahindra,25000,Diesel,SUV,7,Second Owner ,Manual,kendrapara
2023 Used Tata Harrier in Bhubaneswar,Harrier [2019-2023],2023,1812357,Tata,37500,Diesel,SUV,5,First Owner ,Manual,kendrapara
2017 Used Jeep Compass in Bhubaneswar,Compass [2017-2021],2017,1100000,Jeep,27000,Diesel,SUV,5,First Owner ,Manual,kendrapara
2022 Used Hyundai Creta in Bhubaneswar,Creta [2020-2023],2022,1490365,Hyundai,72059,Diesel,SUV,5,First Owner ,Manual,kendrapara
2019 Used Hyundai Elite i20 in Bhubaneswar,Elite i20 [2018-2019],2019,640000,Hyundai,25832,Petrol,Hatchback,5,First Owner ,Manual,kendrapara
2019 Used Toyota Yaris in Bhubaneswar,Yaris,2019,640000,Toyota,72585,Petrol,Sedan,5,First Owner ,Manual,kendrapara
2021 Used Kia Seltos in Bhubaneswar,Seltos [2019-2022],2021,1280000,Kia,48000,Petrol,SUV,5,First Owner,Automatic (CVT),kendrapara
2024 Used Mahindra Thar in Bhubaneswar,Thar,2024,1349000,Mahindra,37000,Diesel,SUV,4,First Owner,Manual,kendrapara
2022 Used Hyundai Venue in Bhubaneswar,Venue [2019-2022],2022,950000,Hyundai,29000,Diesel,CompactSuv,5,First Owner,Manual,kendrapara
2015 Used Maruti Suzuki Wagon R in Vizianagaram,Wagon R 1.0 [2014-2019],2015,290000,Maruti Suzuki,28000,Petrol,Hatchback,5,First Owner ,Manual,vizianagaram
2024 Used Toyota Innova Hyrcross in Vizianagaram,Innova Hycross,2024,3600000,Toyota,13000,Hybrid,MPV_MUV,7,First Owner ,Automatic (e-CVT),vizianagaram
2008 Used Toyota Innova in Vizianagaram,Innova [2005-2009],2008,350000,Toyota,250000,Diesel,SUV,7,Third Owner ,Manual,vizianagaram
2012 Used Maruti Suzuki Ritz in Vizianagaram,Ritz [2009-2012],2012,300000,Maruti Suzuki,100000,Diesel,Hatchback,5,First Owner ,Manual,vizianagaram
2024 Used Skoda Kushaq in Vizianagaram,Kushaq,2024,1800000,Skoda,18000,Petrol,SUV,5,First Owner ,Manual,vizianagaram
2012 Used Renault Duster in Vizianagaram,Duster [2012-2015],2012,285000,Renault,185000,Diesel,SUV,5,Second Owner ,Manual,vizianagaram
2017 Used Maruti Suzuki DZire in Vizianagaram,Dzire [2017-2020],2017,600000,Maruti Suzuki,150000,Diesel,CompactSedan,5,First Owner ,Manual,vizianagaram
2011 Used Maruti Suzuki Alto in Vizianagaram,Alto [2010-2013],2011,150000,Maruti Suzuki,85700,Petrol,Hatchback,5,Second Owner ,Manual,vizianagaram
2012 Used Tata Indica in Vizianagaram,Indica,2012,80000,Tata,110000,Diesel,Hatchback,5,Second Owner ,Manual,vizianagaram
2013 Used Hyundai i20 in Vizianagaram,i20 [2012-2014],2013,350000,Hyundai,84523,Petrol,Hatchback,5,First Owner ,Manual,vizianagaram
2017 Used Datsun Redigo in Vizianagaram,redi-GO [2016-2020],2017,303712,Datsun,35000,Petrol,Hatchback,5,Second Owner ,Manual,vizianagaram
2024 Used Hyundai Grand i10 NIOS in Vizianagaram,Grand i10 Nios,2024,750000,Hyundai,14000,Petrol,Hatchback,5,First Owner ,Manual,vizianagaram
2014 Used Hyundai Grand i10 in Vizianagaram,Grand i10 [2013-2017],2014,400000,Hyundai,50000,Petrol,Hatchback,5,First Owner ,Manual,vizianagaram
2022 Used Maruti Suzuki Celerio in Vizianagaram,Celerio,2022,550000,Maruti Suzuki,60000,Petrol,Hatchback,5,First Owner ,Manual,vizianagaram
2011 Used Ford Fiesta in Vizianagaram,Fiesta [2011-2014],2011,210000,Ford,110000,Diesel,Sedan,5,Second Owner ,Manual,vizianagaram
2019 Used Maruti Suzuki Ertiga in Vizianagaram,Ertiga [2015-2018],2019,1000000,Maruti Suzuki,75000,Diesel,SUV,7,First Owner ,Manual,vizianagaram
2016 Used Tata Indigo in Vizianagaram,Indigo eCS [2013-2018],2016,250000,Tata,100000,Petrol,CompactSedan,5,Second Owner ,Manual,vizianagaram
2021 Used Honda City in Vizianagaram,All New City [2020-2023],2021,1300000,Honda,60000,Petrol,Sedan,5,First Owner ,Automatic (CVT),vizianagaram
2021 Used Maruti Suzuki Swift in Vizianagaram,Swift [2021-2024],2021,600000,Maruti Suzuki,25000,Petrol,Hatchback,5,First Owner ,Manual,vizianagaram
2020 Used Maruti Suzuki Swift in Vizianagaram,Swift [2018-2021],2020,550000,Maruti Suzuki,16000,Petrol,Hatchback,5,First Owner ,Manual,vizianagaram
2019 Used Maruti Suzuki DZire in Visakhapatnam,Dzire [2017-2020],2019,719000,Maruti Suzuki,32018,Diesel,CompactSedan,5,First Owner,Manual,vizianagaram
2018 Used Maruti Suzuki Vitara Brezza in Visakhapatnam,Vitara Brezza [2016-2020],2018,697000,Maruti Suzuki,124822,Diesel,SUV,5,First Owner,Automatic (AMT),vizianagaram
2020 Used Renault Duster in Visakhapatnam,Duster [2020-2022],2020,820000,Renault,45927,Petrol,SUV,5,First Owner,Manual,vizianagaram
2019 Used Honda Amaze in Visakhapatnam,Amaze [2018-2021],2019,793000,Honda,74883,Diesel,CompactSedan,5,First Owner,Automatic (CVT),vizianagaram
2022 Used Hyundai Tucson in Visakhapatnam,Tucson,2022,2675393,Hyundai,18837,Petrol,SUV,5,First Owner,Automatic (TC),vizianagaram
2017 Used Honda City in Ahmedabad,City 4th Generation,2017,775000,Honda,85000,Petrol,Sedan,5,First Owner,Automatic (CVT),ahmedabad
2014 Used Nissan Terrano in Ahmedabad,Terrano [2013-2017],2014,390000,Nissan,34778,Petrol,SUV,5,First Owner,Manual,ahmedabad
2022 Used Mahindra Thar in Ahmedabad,Thar,2022,1390000,Mahindra,33000,Diesel,SUV,4,First Owner,Manual,ahmedabad
2019 Used Maruti Suzuki Celerio in Ahmedabad,Celerio [2017-2021],2019,378256,Maruti Suzuki,110473,Petrol,Hatchback,5,First Owner,Manual,ahmedabad
2017 Used Ford Ecosport in Ahmedabad,EcoSport [2017-2019],2017,570000,Ford,62196,Diesel,SUV,5,Second Owner,Manual,ahmedabad
2013 Used Ford Figo in Ahmedabad,Figo [2012-2015],2013,200000,Ford,56000,Diesel,Hatchback,5,Second Owner,Manual,ahmedabad
2024 Used Audi Q3 in Ahmedabad,Q3,2024,4300000,Audi,6800,Petrol,SUV,5,UnRegistered Car,Automatic (DCT),ahmedabad
2013 Used Chevrolet Cruze in Ahmedabad,Cruze [2012-2013],2013,490000,Chevrolet,64000,Diesel,Sedan,5,Second Owner,Automatic,ahmedabad
2022 Used Mahindra Thar in Ahmedabad,Thar,2022,1250000,Mahindra,52285,Diesel,SUV,4,First Owner,Manual,ahmedabad
2022 Used Mahindra XUV700 in Ahmedabad,XUV700,2022,1800000,Mahindra,31670,Diesel,SUV,7,First Owner ,Manual,ahmedabad
2021 Used Hyundai Creta in Ahmedabad,Creta [2020-2023],2021,1375000,Hyundai,72699,Diesel,SUV,5,First Owner ,Manual,ahmedabad
2019 Used Hyundai Creta in Ahmedabad,Creta [2018-2019],2019,1075000,Hyundai,39020,Petrol,SUV,5,First Owner ,Automatic,ahmedabad
2018 Used Hyundai Creta in Ahmedabad,Creta [2018-2019],2018,975000,Hyundai,76423,Petrol,SUV,5,First Owner ,Automatic,ahmedabad
2023 Used Hyundai Creta in Ahmedabad,Creta,2023,1551000,Hyundai,51458,Petrol,SUV,5,First Owner ,Automatic (CVT),ahmedabad
2017 Used Maruti Suzuki Vitara Brezza in Ahmedabad,Vitara Brezza [2016-2020],2017,740000,Maruti Suzuki,75778,Diesel,SUV,5,First Owner,Manual,ahmedabad
2021 Used Hyundai Verna in Ahmedabad,Verna [2020-2023],2021,980000,Hyundai,38704,Petrol,Sedan,5,First Owner ,Automatic (CVT),ahmedabad
2020 Used Hyundai Creta in Ahmedabad,Creta [2020-2023],2020,890000,Hyundai,34486,Petrol,SUV,5,First Owner ,Manual,ahmedabad
2021 Used Hyundai Creta in Ahmedabad,Creta [2020-2023],2021,1150000,Hyundai,58651,Diesel,SUV,5,First Owner,Manual,ahmedabad
2022 Used Hyundai Creta in Ahmedabad,Creta [2020-2023],2022,1170000,Hyundai,58293,Diesel,SUV,5,First Owner,Manual,ahmedabad
2022 Used Hyundai Creta in Ahmedabad,Creta [2020-2023],2022,1550000,Hyundai,55000,Petrol,SUV,5,First Owner,Automatic (DCT),ahmedabad
2015 Used Maruti Suzuki Ciaz in Ahmedabad,Ciaz [2014-2017],2015,511000,Maruti Suzuki,76753,Petrol,Sedan,5,First Owner ,Manual,ahmedabad
2017 Used Maruti Suzuki Baleno in Ahmedabad,Baleno [2015-2019],2017,550000,Maruti Suzuki,55990,Petrol,Hatchback,5,First Owner ,Automatic (CVT),ahmedabad
2022 Used Hyundai Creta in Ahmedabad,Creta [2020-2023],2022,1575000,Hyundai,54000,Diesel,SUV,5,First Owner ,Manual,ahmedabad
2018 Used Toyota Fortuner in Ahmedabad,Fortuner [2016-2021],2018,2450000,Toyota,65000,Diesel,SUV,7,First Owner,Automatic,ahmedabad
2022 Used Hyundai Verna in Ahmedabad,Verna [2020-2023],2022,990000,Hyundai,56000,Petrol,Sedan,5,First Owner,Manual,ahmedabad
2022 Used Mahindra Thar in Ahmedabad,Thar,2022,1490000,Mahindra,17000,Diesel,SUV,4,First Owner ,Automatic (TC),ahmedabad
2021 Used Toyota Fortuner in Ahmedabad,Fortuner [2016-2021],2021,2750000,Toyota,72000,Diesel,SUV,7,First Owner,Manual,ahmedabad
2021 Used Toyota Fortuner in Ahmedabad,Fortuner [2016-2021],2021,2990000,Toyota,68000,Diesel,SUV,7,First Owner,Automatic,ahmedabad
2021 Used Maruti Suzuki Swift in Ahmedabad,Swift [2021-2024],2021,575000,Maruti Suzuki,79000,Petrol,Hatchback,5,First Owner ,Manual,ahmedabad
2017 Used Hyundai Creta in Ahmedabad,Creta [2015-2017],2017,800000,Hyundai,75339,Petrol,SUV,5,First Owner ,Automatic,ahmedabad
2023 Used Toyota Fortuner in Ahmedabad,Fortuner,2023,3375000,Toyota,20702,Diesel,SUV,7,First Owner,Manual,ahmedabad
2019 Used Kia Seltos in Ahmedabad,Seltos [2019-2022],2019,890000,Kia,41115,Petrol,CompactSuv,5,First Owner,Manual,ahmedabad
2022 Used Mahindra Scorpio in Patna,Scorpio,2022,1595000,Mahindra,42279,Diesel,SUV,7,First Owner,Manual,darbhanga
2020 Used Mahindra Scorpio in Patna,Scorpio 2021,2020,1170000,Mahindra,56000,Diesel,SUV,7,First Owner,Manual,darbhanga
2019 Used Maruti Suzuki DZire in Motihari,Dzire [2017-2020],2019,625000,Maruti Suzuki,32533,Petrol,CompactSedan,5,First Owner,Manual,darbhanga
2018 Used Mahindra Scorpio in Patna,Scorpio 2021,2018,1060000,Mahindra,61000,Diesel,SUV,7,First Owner,Manual,darbhanga
2023 Used Mahindra Scorpio in Patna,Scorpio,2023,1750000,Mahindra,22000,Diesel,SUV,7,First Owner,Manual,darbhanga
2022 Used Mahindra Scorpio in Patna,Scorpio 2021,2022,1330000,Mahindra,46944,Diesel,SUV,7,First Owner,Manual,darbhanga
2019 Used Mahindra Scorpio in Patna,Scorpio 2021,2019,1150000,Mahindra,42296,Diesel,SUV,7,First Owner,Manual,darbhanga
2021 Used Mahindra Scorpio in Patna,Scorpio 2021,2021,1390000,Mahindra,40000,Diesel,SUV,7,First Owner,Manual,darbhanga
2021 Used Hyundai Venue in Bettiah,Venue [2019-2022],2021,855000,Hyundai,28592,Diesel,CompactSuv,5,First Owner,Manual,darbhanga
2016 Used Hyundai Elite i20 in Bettiah,Elite i20 [2016-2017],2016,565000,Hyundai,36470,Diesel,Hatchback,5,First Owner,Manual,darbhanga
2021 Used Hyundai Creta in Bettiah,Creta [2020-2023],2021,985000,Hyundai,67610,Diesel,SUV,5,First Owner,Manual,darbhanga
2019 Used Hyundai Creta in Bettiah,Creta [2015-2017],2019,905000,Hyundai,41575,Petrol,SUV,5,First Owner,Manual,darbhanga
2020 Used Maruti Suzuki S-Presso in Bettiah,S-Presso [2019-2022],2020,415000,Maruti Suzuki,25487,Petrol,Hatchback,5,First Owner,Manual,darbhanga
2021 Used Maruti Suzuki Wagon R in Bettiah,Wagon R [2019-2022],2021,515000,Maruti Suzuki,25251,Petrol,Hatchback,5,First Owner,Manual,darbhanga
2019 Used Hyundai Santro in Bettiah,Santro,2019,411000,Hyundai,24639,Petrol,Hatchback,5,First Owner,Manual,darbhanga
2017 Used Maruti Suzuki Wagon R in Motihari,Wagon R 1.0 [2014-2019],2017,375000,Maruti Suzuki,40796,Petrol,Hatchback,5,Second Owner,Manual,darbhanga
2016 Used Hyundai Elite i20 in Bettiah,Elite i20 [2016-2017],2016,495000,Hyundai,36674,Petrol,Hatchback,5,First Owner,Manual,darbhanga
2020 Used Maruti Suzuki Baleno in Bettiah,Baleno [2015-2019],2020,625000,Maruti Suzuki,42903,Petrol,Hatchback,5,First Owner,Manual,darbhanga
2023 Used Maruti Suzuki Baleno in Motihari,Baleno,2023,750000,Maruti Suzuki,39577,Petrol,Hatchback,5,Second Owner,Manual,darbhanga
2020 Used Maruti Suzuki Wagon R in Motihari,Wagon R [2019-2022],2020,511000,Maruti Suzuki,42705,Petrol,Hatchback,5,Second Owner,Manual,darbhanga
2021 Used Tata Tiago in Motihari,Tiago [2016-2020],2021,525000,Tata,41539,Diesel,Hatchback,5,Second Owner,Manual,darbhanga
2021 Used Maruti Suzuki S-Presso in Patna,S-Presso [2019-2022],2021,430000,Maruti Suzuki,23143,Petrol,Hatchback,5,First Owner,Manual,darbhanga
2021 Used Hyundai Venue in Bettiah,Venue [2019-2022],2021,885000,Hyundai,35485,Petrol,SUV,5,First Owner,Automatic,darbhanga
2019 Used Hyundai Grand i10 in Bettiah,Grand i10,2019,555000,Hyundai,48423,CNG,Hatchback,5,First Owner,Manual,darbhanga
2022 Used Mercedes-Benz C-Class in Indore,C-Class [2022-2024],2022,4600000,Mercedes-Benz,29500,Diesel,Sedan,5,First Owner ,Automatic (TC),vidisha
2024 Used Mercedes-Benz GLA in Indore,GLA,2024,4655000,Mercedes-Benz,3110,Petrol,SUV,5,UnRegistered Car,Automatic (DCT),vidisha
2023 Used Mercedes-Benz EQB in Indore,EQB,2023,4699000,Mercedes-Benz,18600,Electric,SUV,5,UnRegistered Car,Automatic,vidisha
2022 Used Mercedes-Benz E-Class in Indore,E-Class [2017-2021],2022,5399000,Mercedes-Benz,43000,Petrol,Sedan,5,First Owner,Automatic,vidisha
2022 Used Mercedes-Benz E-Class in Indore,E-Class [2021-2024],2022,5599000,Mercedes-Benz,37000,Diesel,Sedan,5,First Owner ,Automatic (TC),vidisha
2024 Used Mercedes-Benz C-Class in Indore,C-Class [2022-2024],2024,5300000,Mercedes-Benz,3500,Petrol,Sedan,5,UnRegistered Car,Automatic (TC),vidisha
2016 Used Mercedes-Benz E-Class in Indore,E-Class [2015-2017],2016,1999000,Mercedes-Benz,81609,Diesel,Sedan,5,First Owner ,Automatic,vidisha
2021 Used Mercedes-Benz E-Class in Indore,E-Class [2015-2017],2021,4599000,Mercedes-Benz,42644,Petrol,Sedan,5,First Owner ,Automatic,vidisha
2021 Used MG Hector Plus in Bhopal,Hector Plus [2020-2023],2021,1500000,MG,45000,Petrol,SUV,6,First Owner ,Automatic (DCT),vidisha
2022 Used Mercedes-Benz E-Class in Indore,E-Class [2015-2017],2022,5800000,Mercedes-Benz,79890,Petrol,Sedan,5,First Owner ,Automatic,vidisha
2023 Used Audi A6 in Indore,A6,2023,5500000,Audi,14058,Petrol,Sedan,5,First Owner ,Automatic,vidisha
2022 Used MINI Convertible in Indore,Cooper Convertible,2022,4951000,MINI,11306,Petrol,Convertible,4,First Owner,Automatic (DCT),vidisha
2018 Used BMW 3 Series GT in Indore,3 Series GT [2014-2016],2018,2500000,BMW,67035,Diesel,Sedan,5,First Owner ,Automatic,vidisha
2024 Used Audi Q3 Sportback in Indore,Q3 Sportback,2024,4851000,Audi,14300,Petrol,Coupe,5,First Owner ,Automatic (DCT),vidisha
2024 Used Audi A6 in Indore,A6,2024,6500000,Audi,6851,Petrol,Sedan,5,UnRegistered Car,Automatic (DCT),vidisha
2024 Used Audi Q5 in Indore,Q5,2024,6500000,Audi,7983,Petrol,SUV,5,UnRegistered Car,Automatic (DCT),vidisha
2018 Used Mercedes-Benz GLA in Indore,GLA [2017-2020],2018,2195000,Mercedes-Benz,75800,Diesel,SUV,5,First Owner,Automatic,vidisha
2019 Used BMW X3 in Indore,X3 [2018-2022],2019,4095000,BMW,36684,Diesel,SUV,5,First Owner,Automatic,vidisha
2020 Used MINI Countryman in Indore,Countryman,2020,3195000,MINI,25475,Petrol,Hatchback,5,First Owner ,Automatic (DCT),vidisha
2017 Used Jaguar XF in Indore,XF,2017,2795000,Jaguar,21782,Diesel,Sedan,5,First Owner ,Automatic,vidisha
2017 Used Land Rover Range Rover Evoque in Indore,Range Rover Evoque [2016-2020],2017,3195000,Land Rover,43893,Diesel,SUV,5,First Owner ,Automatic,vidisha
2021 Used Mahindra Thar in Bhopal,Thar,2021,1185000,Mahindra,72000,Diesel,SUV,4,Second Owner,Manual,vidisha
2014 Used Hyundai Grand i10 in Bhopal,Grand i10 [2013-2017],2014,390000,Hyundai,64500,Petrol,Hatchback,5,First Owner,Manual,vidisha
2017 Used Maruti Suzuki Baleno in Bhopal,Baleno [2015-2019],2017,535000,Maruti Suzuki,63000,Petrol,Hatchback,5,First Owner,Manual,vidisha
2015 Used Audi A6 in Bangalore,A6[2011-2015],2015,1600000,Audi,68556,Diesel,Sedan,5,Second Owner,Automatic,bengaluru
2022 Used Land Rover Range Rover in Bangalore,Range Rover,2022,29900000,Land Rover,48000,Diesel,SUV,5,UnRegistered Car,Automatic (TC),bengaluru
2018 Used Audi A4 in Bangalore,A4 [2016-2020],2018,2475000,Audi,53799,Petrol,Sedan,5,First Owner,Automatic,bengaluru
2016 Used Hyundai Genesis in Bangalore,Genesis,2016,2800000,Hyundai,22449,Petrol,Sedan,0,First Owner,Automatic,bengaluru
2019 Used Hyundai Tucson in Bangalore,Tucson [2016-2020],2019,1644000,Hyundai,74300,Diesel,SUV,5,First Owner ,Automatic,bengaluru
2012 Used Hyundai i20 in Bangalore,i20 [2010-2012],2012,288000,Hyundai,93153,Petrol,Hatchback,5,Second Owner,Manual,bengaluru
2017 Used Toyota Innova Crysta in Bangalore,Innova Crysta [2016-2020],2017,2175000,Toyota,44000,Diesel,SUV,7,First Owner ,Manual,bengaluru
2014 Used Ford Ecosport in Bangalore,EcoSport [2015-2017],2014,551636,Ford,104039,Diesel,SUV,5,First Owner,Manual,bengaluru
2023 Used Hyundai Venue in Bangalore,Venue [2022-2023],2023,1295000,Hyundai,8314,Petrol,CompactSuv,5,First Owner,Automatic (DCT),bengaluru
2019 Used Jeep Compass in Bangalore,Compass [2017-2021],2019,1495000,Jeep,37347,Diesel,SUV,5,First Owner,Manual,bengaluru
2022 Used Kia Sonet in Bangalore,Sonet [2020-2022],2022,1249000,Kia,58180,Diesel,CompactSuv,5,First Owner,Automatic (TC),bengaluru
2021 Used MG Hector in Bangalore,Hector [2019-2021],2021,1675000,MG,42196,Diesel,SUV,5,First Owner,Manual,bengaluru
2021 Used Ford Ecosport in Bangalore,EcoSport [2017-2019],2021,875000,Ford,37603,Diesel,SUV,5,First Owner ,Manual,bengaluru
2020 Used Hyundai Venue in Bangalore,Venue [2019-2022],2020,925000,Hyundai,65616,Petrol,CompactSuv,5,First Owner,Automatic (DCT),bengaluru
2015 Used Honda Brio in Bangalore,Brio [2013-2016],2015,545000,Honda,59435,Petrol,Hatchback,5,First Owner,Automatic,bengaluru
2018 Used Honda City in Bangalore,City [2014-2017],2018,865000,Honda,62861,Petrol,Sedan,5,First Owner,Manual,bengaluru
2021 Used Kia Sonet in Bangalore,Sonet [2020-2022],2021,1149000,Kia,34268,Diesel,CompactSuv,5,First Owner,Manual,bengaluru
2017 Used Renault Duster in Bangalore,Duster [2016-2019],2017,699000,Renault,63288,Petrol,SUV,5,First Owner,Automatic (CVT),bengaluru
2021 Used Kia Sonet in Bangalore,Sonet [2020-2022],2021,990000,Kia,18453,Petrol,CompactSuv,5,First Owner,Automatic (DCT),bengaluru
2021 Used Volkswagen Taigun in Bangalore,Taigun [2021-2023],2021,1495000,Volkswagen,29685,Petrol,SUV,5,First Owner,Automatic (DCT),bengaluru
2023 Used Maruti Suzuki Celerio in Bangalore,Celerio,2023,625000,Maruti Suzuki,24153,Petrol,Hatchback,5,First Owner,Automatic (AMT),bengaluru
2016 Used Volkswagen Polo in Bangalore,Polo [2016-2019],2016,825000,Volkswagen,69940,Petrol,Hatchback,5,First Owner,Automatic,bengaluru
2019 Used Hyundai Elite i20 in Bangalore,Elite i20 [2018-2019],2019,704000,Hyundai,79318,Diesel,Hatchback,5,First Owner,Manual,bengaluru
2019 Used Hyundai Venue in Bangalore,Venue [2019-2022],2019,1025000,Hyundai,39910,Petrol,CompactSuv,5,First Owner ,Automatic (DCT),bengaluru
2022 Used Maruti Suzuki Ertiga in Bangalore,Ertiga [2018-2022],2022,1085000,Maruti Suzuki,39926,Petrol,MPV_MUV,7,First Owner ,Manual,bengaluru
2020 Used Kia Sonet in Bangalore,Sonet [2020-2022],2020,969000,Kia,52024,Petrol,CompactSuv,5,First Owner,Automatic (DCT),bengaluru
2021 Used Hyundai Creta in Bangalore,Creta [2020-2023],2021,1535000,Hyundai,34375,Petrol,SUV,5,First Owner,Automatic (CVT),bengaluru
2016 Used Hyundai Creta in Bangalore,Creta [2017-2018],2016,899000,Hyundai,51029,Petrol,SUV,5,First Owner,Manual,bengaluru
2019 Used Skoda Rapid in Bangalore,Rapid,2019,795000,Skoda,69099,Petrol,Sedan,5,First Owner,Manual,bengaluru
2023 Used Kia Seltos in Bangalore,Seltos [2023-2024],2023,1995000,Kia,3132,Petrol,SUV,5,First Owner,Automatic (DCT),bengaluru
2021 Used Skoda Kushaq in Bangalore,Kushaq [2021-2023],2021,1525000,Skoda,40825,Petrol,SUV,5,First Owner,Automatic (DCT),bengaluru
2022 Used Mahindra XUV700 in Bangalore,XUV700,2022,2295000,Mahindra,25662,Diesel,SUV,7,First Owner,Manual,bengaluru
2019 Used Hyundai Creta in Azamgarh,Creta [2019-2020],2019,910000,Hyundai,108000,Diesel,SUV,5,Second Owner ,Manual,azamgarh
2019 Used Hyundai Venue in Lucknow,Venue [2019-2022],2019,735000,Hyundai,78000,Diesel,SUV,5,First Owner,Manual,azamgarh
2022 Used Mahindra Scorpio in Lucknow,Scorpio,2022,1575000,Mahindra,69000,Diesel,SUV,7,First Owner,Manual,azamgarh
2015 Used Maruti Suzuki Wagon R in Lucknow,Wagon R 1.0 [2014-2019],2015,325000,Maruti Suzuki,61000,Petrol,Hatchback,5,First Owner,Manual,azamgarh
2018 Used Maruti Suzuki Alto 800 in Lucknow,Alto 800 [2012-2016],2018,325000,Maruti Suzuki,7000,Petrol,Hatchback,5,First Owner,Manual,azamgarh
2019 Used Maruti Suzuki Baleno in Lucknow,Baleno [2015-2019],2019,485000,Maruti Suzuki,68000,Petrol,Hatchback,5,First Owner,Manual,azamgarh
2022 Used Maruti Suzuki Swift in Lucknow,Swift [2021-2024],2022,650000,Maruti Suzuki,71000,Petrol,Hatchback,5,First Owner,Manual,azamgarh
2020 Used Honda Amaze in Lucknow,Amaze [2016-2018],2020,575000,Honda,72000,Diesel,CompactSedan,5,First Owner,Manual,azamgarh
2021 Used Maruti Suzuki DZire in Lucknow,Dzire [2017-2020],2021,595000,Maruti Suzuki,54000,Petrol,CompactSedan,5,First Owner,Manual,azamgarh
2020 Used Hyundai Grand i10 NIOS in Lucknow,Grand i10 Nios [2019-2023],2020,475000,Hyundai,65000,Petrol,Hatchback,5,First Owner,Manual,azamgarh
