Name,Model,Date of assembly,Price,Brand,KM Driven,Fuel Type,Body Type,Seat capicity,No. of prev owners,Transmission
2022 Used Hyundai Creta in Bhubaneswar,Creta [2020-2023],2022,1490365,Hyundai,72059,Diesel,SUV,5,First Owner ,Manual
2019 Used Hyundai Elite i20 in Bhubaneswar,Elite i20 [2018-2019],2019,640000,Hyundai,25832,Petrol,Hatchback,5,First Owner ,Manual
2019 Used Toyota Yaris in Bhubaneswar,Yaris,2019,640000,Toyota,72585,Petrol,Sedan,5,First Owner ,Manual
2024 Used Mahindra Thar in Bhubaneswar,Thar,2024,1349000,Mahindra,37000,Diesel,SUV,4,First Owner,Manual
2022 Used Hyundai Venue in Bhubaneswar,Venue [2019-2022],2022,950000,Hyundai,29000,Diesel,CompactSuv,5,First Owner,Manual
2015 Used Maruti Suzuki Wagon R in Vizianagaram,Wagon R 1.0 [2014-2019],2015,290000,Maruti Suzuki,28000,Petrol,Hatchback,5,First Owner ,Manual
2024 Used Toyota Innova Hyrcross in Vizianagaram,Innova Hycross,2024,3600000,Toyota,13000,Hybrid,MPV_MUV,7,First Owner ,Automatic (e-CVT)
2008 Used Toyota Innova in Vizianagaram,Innova [2005-2009],2008,350000,Toyota,250000,Diesel,SUV,7,Third Owner ,Manual
2014 Used Hyundai Grand i10 in Vizianagaram,Grand i10 [2013-2017],2014,400000,Hyundai,50000,Petrol,Hatchback,5,First Owner ,Manual
2012 Used Maruti Suzuki Ritz in Vizianagaram,Ritz [2009-2012],2012,300000,Maruti Suzuki,100000,Diesel,Hatchback,5,First Owner ,Manual
2019 Used Hyundai Santro in Vizianagaram,Santro,2019,350000,Hyundai,45000,Petrol,Hatchback,5,First Owner ,Manual
2024 Used Skoda Kushaq in Vizianagaram,Kushaq,2024,1800000,Skoda,18000,Petrol,SUV,5,First Owner ,Manual
2012 Used Renault Duster in Vizianagaram,Duster [2012-2015],2012,285000,Renault,185000,Diesel,SUV,5,Second Owner ,Manual
2017 Used Maruti Suzuki DZire in Vizianagaram,Dzire [2017-2020],2017,600000,Maruti Suzuki,150000,Diesel,CompactSedan,5,First Owner ,Manual
2011 Used Maruti Suzuki Alto in Vizianagaram,Alto [2010-2013],2011,150000,Maruti Suzuki,85700,Petrol,Hatchback,5,Second Owner ,Manual
2012 Used Tata Indica in Vizianagaram,Indica,2012,80000,Tata,110000,Diesel,Hatchback,5,Second Owner ,Manual
2013 Used Hyundai i20 in Vizianagaram,i20 [2012-2014],2013,350000,Hyundai,84523,Petrol,Hatchback,5,First Owner ,Manual
2017 Used Datsun Redigo in Vizianagaram,redi-GO [2016-2020],2017,303712,Datsun,35000,Petrol,Hatchback,5,Second Owner ,Manual
2024 Used Hyundai Grand i10 NIOS in Vizianagaram,Grand i10 Nios,2024,750000,Hyundai,14000,Petrol,Hatchback,5,First Owner ,Manual
2019 Used Maruti Suzuki Ertiga in Vizianagaram,Ertiga [2015-2018],2019,1000000,Maruti Suzuki,75000,Diesel,SUV,7,First Owner ,Manual
2016 Used Tata Indigo in Vizianagaram,Indigo eCS [2013-2018],2016,250000,Tata,100000,Petrol,CompactSedan,5,Second Owner ,Manual
2020 Used Maruti Suzuki Swift in Vizianagaram,Swift [2018-2021],2020,550000,Maruti Suzuki,16000,Petrol,Hatchback,5,First Owner ,Manual
2021 Used Maruti Suzuki Swift in Vizianagaram,Swift [2021-2024],2021,600000,Maruti Suzuki,25000,Petrol,Hatchback,5,First Owner ,Manual
2021 Used Honda City in Vizianagaram,All New City [2020-2023],2021,1300000,Honda,60000,Petrol,Sedan,5,First Owner ,Automatic (CVT)
2022 Used Maruti Suzuki Celerio in Vizianagaram,Celerio,2022,550000,Maruti Suzuki,60000,Petrol,Hatchback,5,First Owner ,Manual
2011 Used Ford Fiesta in Vizianagaram,Fiesta [2011-2014],2011,210000,Ford,110000,Diesel,Sedan,5,Second Owner ,Manual
2022 Used Maruti Suzuki S-Presso in Visakhapatnam,S-Presso,2022,508000,Maruti Suzuki,16122,Petrol,Hatchback,5,First Owner,Automatic (AMT)
2018 Used Maruti Suzuki Vitara Brezza in Visakhapatnam,Vitara Brezza [2016-2020],2018,697000,Maruti Suzuki,124822,Diesel,SUV,5,First Owner,Automatic (AMT)
2020 Used Renault Duster in Visakhapatnam,Duster [2020-2022],2020,820000,Renault,45927,Petrol,SUV,5,First Owner,Manual
2019 Used Honda Amaze in Visakhapatnam,Amaze [2018-2021],2019,793000,Honda,74883,Diesel,CompactSedan,5,First Owner,Automatic (CVT)
2017 Used Jeep Compass in Ahmedabad,Compass [2017-2021],2017,950000,Jeep,77000,Diesel,SUV,5,First Owner,Manual
2017 Used Mahindra XUV500 in Ahmedabad,XUV500 [2015-2018],2017,825000,Mahindra,41539,Diesel,SUV,7,First Owner,Manual
2020 Used Toyota Innova Crysta in Ahmedabad,Innova Crysta [2016-2020],2020,1890000,Toyota,68000,Diesel,SUV,7,First Owner,Manual
2019 Used Maruti Suzuki Celerio in Ahmedabad,Celerio [2017-2021],2019,378256,Maruti Suzuki,110473,Petrol,Hatchback,5,First Owner,Manual
2017 Used Honda Amaze in Ahmedabad,Amaze [2016-2018],2017,450000,Honda,70567,Petrol,CompactSedan,5,Second Owner ,Automatic
2023 Used Renault Triber in Ahmedabad,Triber [2019-2023],2023,460000,Renault,45000,Petrol,MPV_MUV,7,First Owner,Manual
2022 Used Audi A4 in Ahmedabad,A4,2022,2990000,Audi,40200,Petrol,Sedan,5,First Owner,Automatic (DCT)
2021 Used BMW X5 in Ahmedabad,X5 [2019-2023],2021,7100000,BMW,37926,Petrol,SUV,5,First Owner ,Automatic (TC)
2022 Used Mahindra Thar in Ahmedabad,Thar,2022,1250000,Mahindra,52285,Diesel,SUV,4,First Owner,Manual
2022 Used Mahindra XUV700 in Ahmedabad,XUV700,2022,1800000,Mahindra,31670,Diesel,SUV,7,First Owner ,Manual
2021 Used Hyundai Creta in Ahmedabad,Creta [2020-2023],2021,1375000,Hyundai,72699,Diesel,SUV,5,First Owner ,Manual
2019 Used Hyundai Creta in Ahmedabad,Creta [2018-2019],2019,1075000,Hyundai,39020,Petrol,SUV,5,First Owner ,Automatic
2018 Used Hyundai Creta in Ahmedabad,Creta [2018-2019],2018,975000,Hyundai,76423,Petrol,SUV,5,First Owner ,Automatic
2021 Used Hyundai Verna in Ahmedabad,Verna [2020-2023],2021,980000,Hyundai,38704,Petrol,Sedan,5,First Owner ,Automatic (CVT)
2020 Used Hyundai Creta in Ahmedabad,Creta [2020-2023],2020,890000,Hyundai,34486,Petrol,SUV,5,First Owner ,Manual
2023 Used Hyundai Creta in Ahmedabad,Creta,2023,1551000,Hyundai,51458,Petrol,SUV,5,First Owner ,Automatic (CVT)
2017 Used Maruti Suzuki Vitara Brezza in Ahmedabad,Vitara Brezza [2016-2020],2017,740000,Maruti Suzuki,75778,Diesel,SUV,5,First Owner,Manual
2021 Used Hyundai Creta in Ahmedabad,Creta [2020-2023],2021,1150000,Hyundai,58651,Diesel,SUV,5,First Owner,Manual
2022 Used Hyundai Creta in Ahmedabad,Creta [2020-2023],2022,1170000,Hyundai,58293,Diesel,SUV,5,First Owner,Manual
2022 Used Hyundai Creta in Ahmedabad,Creta [2020-2023],2022,1550000,Hyundai,55000,Petrol,SUV,5,First Owner,Automatic (DCT)
2015 Used Maruti Suzuki Ciaz in Ahmedabad,Ciaz [2014-2017],2015,511000,Maruti Suzuki,76753,Petrol,Sedan,5,First Owner ,Manual
2017 Used Maruti Suzuki Baleno in Ahmedabad,Baleno [2015-2019],2017,550000,Maruti Suzuki,55990,Petrol,Hatchback,5,First Owner ,Automatic (CVT)
2022 Used Hyundai Creta in Ahmedabad,Creta [2020-2023],2022,1575000,Hyundai,54000,Diesel,SUV,5,First Owner ,Manual
2018 Used Toyota Fortuner in Ahmedabad,Fortuner [2016-2021],2018,2450000,Toyota,65000,Diesel,SUV,7,First Owner,Automatic
2022 Used Hyundai Verna in Ahmedabad,Verna [2020-2023],2022,990000,Hyundai,56000,Petrol,Sedan,5,First Owner,Manual
2021 Used Toyota Fortuner in Ahmedabad,Fortuner [2016-2021],2021,2750000,Toyota,72000,Diesel,SUV,7,First Owner,Manual
2021 Used Toyota Fortuner in Ahmedabad,Fortuner [2016-2021],2021,2990000,Toyota,68000,Diesel,SUV,7,First Owner,Automatic
2021 Used Maruti Suzuki Swift in Ahmedabad,Swift [2021-2024],2021,575000,Maruti Suzuki,79000,Petrol,Hatchback,5,First Owner ,Manual
2017 Used Maruti Suzuki Vitara Brezza in Ahmedabad,Vitara Brezza [2016-2020],2017,740000,Maruti Suzuki,75650,Diesel,SUV,5,First Owner,Manual
2017 Used Hyundai Creta in Ahmedabad,Creta [2015-2017],2017,800000,Hyundai,75339,Petrol,SUV,5,First Owner ,Automatic
2023 Used Toyota Fortuner in Ahmedabad,Fortuner,2023,3375000,Toyota,20702,Diesel,SUV,7,First Owner,Manual
2019 Used Maruti Suzuki Vitara Brezza in Ahmedabad,Vitara Brezza [2016-2020],2019,775000,Maruti Suzuki,66572,Diesel,SUV,5,First Owner,Manual
2020 Used Maruti Suzuki Baleno in Bettiah,Baleno [2015-2019],2020,625000,Maruti Suzuki,42903,Petrol,Hatchback,5,First Owner,Manual
2023 Used Maruti Suzuki Baleno in Motihari,Baleno,2023,750000,Maruti Suzuki,39577,Petrol,Hatchback,5,Second Owner,Manual
2022 Used Mercedes-Benz E-Class in Indore,E-Class [2017-2021],2022,5399000,Mercedes-Benz,43000,Petrol,Sedan,5,First Owner,Automatic
2022 Used Mercedes-Benz E-Class in Indore,E-Class [2021-2024],2022,5599000,Mercedes-Benz,37000,Diesel,Sedan,5,First Owner ,Automatic (TC)
2024 Used Mercedes-Benz C-Class in Indore,C-Class [2022-2024],2024,5300000,Mercedes-Benz,3500,Petrol,Sedan,5,UnRegistered Car,Automatic (TC)
2021 Used Mercedes-Benz E-Class in Indore,E-Class [2015-2017],2021,4599000,Mercedes-Benz,42644,Petrol,Sedan,5,First Owner ,Automatic
2021 Used MG Hector Plus in Bhopal,Hector Plus [2020-2023],2021,1500000,MG,45000,Petrol,SUV,6,First Owner ,Automatic (DCT)
2022 Used Mercedes-Benz E-Class in Indore,E-Class [2015-2017],2022,5800000,Mercedes-Benz,79890,Petrol,Sedan,5,First Owner ,Automatic
2023 Used Audi A6 in Indore,A6,2023,5500000,Audi,14058,Petrol,Sedan,5,First Owner ,Automatic
2022 Used MINI Convertible in Indore,Cooper Convertible,2022,4951000,MINI,11306,Petrol,Convertible,4,First Owner,Automatic (DCT)
2018 Used BMW 3 Series GT in Indore,3 Series GT [2014-2016],2018,2500000,BMW,67035,Diesel,Sedan,5,First Owner ,Automatic
2024 Used Audi Q5 in Indore,Q5,2024,6500000,Audi,7983,Petrol,SUV,5,UnRegistered Car,Automatic (DCT)
2018 Used Mercedes-Benz GLA in Indore,GLA [2017-2020],2018,2195000,Mercedes-Benz,75800,Diesel,SUV,5,First Owner,Automatic
2019 Used BMW X3 in Indore,X3 [2018-2022],2019,4095000,BMW,36684,Diesel,SUV,5,First Owner,Automatic
2020 Used MINI Countryman in Indore,Countryman,2020,3195000,MINI,25475,Petrol,Hatchback,5,First Owner ,Automatic (DCT)
2021 Used Mahindra Thar in Bhopal,Thar,2021,1185000,Mahindra,72000,Diesel,SUV,4,Second Owner,Manual
2014 Used Hyundai Grand i10 in Bhopal,Grand i10 [2013-2017],2014,390000,Hyundai,64500,Petrol,Hatchback,5,First Owner,Manual
2017 Used Maruti Suzuki Baleno in Bhopal,Baleno [2015-2019],2017,535000,Maruti Suzuki,63000,Petrol,Hatchback,5,First Owner,Manual
2024 Used Land Rover Range Rover Evoque in Bangalore,Range Rover Evoque,2024,7600000,Land Rover,18396,Diesel,SUV,5,UnRegistered Car,Automatic (TC)
2022 Used Land Rover Range Rover Sport in Bangalore,Range Rover Sport,2022,15000000,Land Rover,68000,Diesel,SUV,5,UnRegistered Car,Automatic (TC)
2023 Used Lexus ES in Bangalore,ES,2023,5975000,Lexus,21072,Hybrid,Sedan,5,First Owner,Automatic (e-CVT)
2023 Used Honda Elevate in Bangalore,Elevate,2023,1580000,Honda,20578,Petrol,SUV,5,First Owner,Automatic (CVT)
2023 Used Tata Harrier in Bangalore,Harrier [2019-2023],2023,2023000,Tata,6100,Diesel,SUV,5,First Owner ,Automatic (TC)
2013 Used Hyundai Verna in Bangalore,Verna [2011-2015],2013,487000,Hyundai,78117,Diesel,Sedan,5,First Owner,Automatic
2025 Used Mercedes-Benz G-Class in Bangalore,G-Class,2025,47500000,Mercedes-Benz,200,Petrol,FullSizeSuv,5,First Owner ,Automatic (TC)
2015 Used Hyundai Elite i20 in Bangalore,Elite i20 [2017-2018],2015,590000,Hyundai,65000,Petrol,Hatchback,5,First Owner,Manual
2023 Used Hyundai Venue in Bangalore,Venue [2022-2023],2023,1295000,Hyundai,8314,Petrol,CompactSuv,5,First Owner,Automatic (DCT)
2022 Used Kia Sonet in Bangalore,Sonet [2020-2022],2022,1249000,Kia,58180,Diesel,CompactSuv,5,First Owner,Automatic (TC)
2021 Used MG Hector in Bangalore,Hector [2019-2021],2021,1675000,MG,42196,Diesel,SUV,5,First Owner,Manual
2021 Used Ford Ecosport in Bangalore,EcoSport [2017-2019],2021,875000,Ford,37603,Diesel,SUV,5,First Owner ,Manual
2020 Used Hyundai Venue in Bangalore,Venue [2019-2022],2020,925000,Hyundai,65616,Petrol,CompactSuv,5,First Owner,Automatic (DCT)
2015 Used Honda Brio in Bangalore,Brio [2013-2016],2015,545000,Honda,59435,Petrol,Hatchback,5,First Owner,Automatic
2018 Used Honda City in Bangalore,City [2014-2017],2018,865000,Honda,62861,Petrol,Sedan,5,First Owner,Manual
2017 Used Renault Duster in Bangalore,Duster [2016-2019],2017,699000,Renault,63288,Petrol,SUV,5,First Owner,Automatic (CVT)
2021 Used Kia Sonet in Bangalore,Sonet [2020-2022],2021,1149000,Kia,34268,Diesel,CompactSuv,5,First Owner,Manual
2021 Used Kia Sonet in Bangalore,Sonet [2020-2022],2021,990000,Kia,18453,Petrol,CompactSuv,5,First Owner,Automatic (DCT)
2021 Used Volkswagen Taigun in Bangalore,Taigun [2021-2023],2021,1495000,Volkswagen,29685,Petrol,SUV,5,First Owner,Automatic (DCT)
2023 Used Maruti Suzuki Celerio in Bangalore,Celerio,2023,625000,Maruti Suzuki,24153,Petrol,Hatchback,5,First Owner,Automatic (AMT)
2016 Used Volkswagen Polo in Bangalore,Polo [2016-2019],2016,825000,Volkswagen,69940,Petrol,Hatchback,5,First Owner,Automatic
2019 Used Hyundai Venue in Bangalore,Venue [2019-2022],2019,1025000,Hyundai,39910,Petrol,CompactSuv,5,First Owner ,Automatic (DCT)
2019 Used Jeep Compass in Bangalore,Compass [2017-2021],2019,1495000,Jeep,37347,Diesel,SUV,5,First Owner,Manual
2020 Used Kia Sonet in Bangalore,Sonet [2020-2022],2020,969000,Kia,52024,Petrol,CompactSuv,5,First Owner,Automatic (DCT)
2016 Used Hyundai Creta in Bangalore,Creta [2017-2018],2016,899000,Hyundai,51029,Petrol,SUV,5,First Owner,Manual
2021 Used Hyundai Creta in Bangalore,Creta [2020-2023],2021,1535000,Hyundai,34375,Petrol,SUV,5,First Owner,Automatic (CVT)
2022 Used Maruti Suzuki Ertiga in Bangalore,Ertiga [2018-2022],2022,1085000,Maruti Suzuki,39926,Petrol,MPV_MUV,7,First Owner ,Manual
2019 Used Hyundai Elite i20 in Bangalore,Elite i20 [2018-2019],2019,704000,Hyundai,79318,Diesel,Hatchback,5,First Owner,Manual
2019 Used Skoda Rapid in Bangalore,Rapid,2019,795000,Skoda,69099,Petrol,Sedan,5,First Owner,Manual
2023 Used Kia Seltos in Bangalore,Seltos [2023-2024],2023,1995000,Kia,3132,Petrol,SUV,5,First Owner,Automatic (DCT)
2021 Used Skoda Kushaq in Bangalore,Kushaq [2021-2023],2021,1525000,Skoda,40825,Petrol,SUV,5,First Owner,Automatic (DCT)
2022 Used Mahindra XUV700 in Bangalore,XUV700,2022,2295000,Mahindra,25662,Diesel,SUV,7,First Owner,Manual
2019 Used Hyundai Creta in Azamgarh,Creta [2019-2020],2019,910000,Hyundai,108000,Diesel,SUV,5,Second Owner ,Manual
2019 Used Hyundai Grand i10 in Kanpur,Grand i10 [2013-2017],2019,425000,Hyundai,64000,Diesel,Hatchback,5,First Owner,Manual
2022 Used Mahindra Scorpio in Lucknow,Scorpio,2022,1575000,Mahindra,69000,Diesel,SUV,7,First Owner,Manual
2015 Used Maruti Suzuki Wagon R in Lucknow,Wagon R 1.0 [2014-2019],2015,325000,Maruti Suzuki,61000,Petrol,Hatchback,5,First Owner,Manual
2018 Used Maruti Suzuki Alto 800 in Lucknow,Alto 800 [2012-2016],2018,325000,Maruti Suzuki,7000,Petrol,Hatchback,5,First Owner,Manual
2022 Used Maruti Suzuki Swift in Lucknow,Swift [2021-2024],2022,650000,Maruti Suzuki,71000,Petrol,Hatchback,5,First Owner,Manual
2020 Used Honda Amaze in Lucknow,Amaze [2016-2018],2020,575000,Honda,72000,Diesel,CompactSedan,5,First Owner,Manual
2021 Used Maruti Suzuki DZire in Lucknow,Dzire [2017-2020],2021,595000,Maruti Suzuki,54000,Petrol,CompactSedan,5,First Owner,Manual
2020 Used Hyundai Grand i10 NIOS in Lucknow,Grand i10 Nios [2019-2023],2020,475000,Hyundai,65000,Petrol,Hatchback,5,First Owner,Manual
2013 Used Honda Brio in Kanpur,Brio [2011-2013],2013,218000,Honda,71365,Petrol,Hatchback,5,First Owner ,Manual
2012 Used Honda City in Kanpur,City [2011-2014],2012,298000,Honda,74600,Petrol,Sedan,5,First Owner,Manual
2015 Used Audi A6 in Kanpur,A6[2011-2015],2015,1098000,Audi,80345,Diesel,Sedan,5,First Owner,Automatic
2016 Used Ford Ecosport in Kanpur,EcoSport [2017-2019],2016,430000,Ford,67200,Diesel,SUV,5,First Owner ,Manual
2013 Used Hyundai Verna in Kanpur,Verna [2011-2015],2013,355000,Hyundai,79806,Diesel,Sedan,5,First Owner ,Manual
2020 Used Mahindra XUV500 in Kanpur,XUV500,2020,1090000,Mahindra,57151,Diesel,SUV,7,First Owner ,Manual
2015 Used Skoda Rapid in Kanpur,Rapid [2014-2015],2015,465000,Skoda,71000,Diesel,Sedan,5,First Owner,Automatic
2013 Used Mahindra Xylo in Kanpur,Xylo [2012-2014],2013,285000,Mahindra,77362,Diesel,SUV,7,First Owner,Manual
2012 Used Maruti Suzuki Ritz in Kanpur,Ritz [2009-2012],2012,180000,Maruti Suzuki,51365,Petrol,Hatchback,5,First Owner ,Manual
2016 Used Hyundai Elantra in Kanpur,Elantra [2016-2019],2016,855000,Hyundai,58000,Diesel,Sedan,5,First Owner,Automatic
2015 Used Hyundai Elite i20 in Kanpur,Elite i20 [2017-2018],2015,365000,Hyundai,95000,Diesel,Hatchback,5,First Owner ,Manual
2014 Used BMW 5-Series in Kanpur,5 Series [2013-2017],2014,1120000,BMW,82000,Diesel,Sedan,5,Second Owner,Automatic
2019 Used Tata Tiago in Kanpur,Tiago [2016-2020],2019,410000,Tata,47347,Petrol,Hatchback,5,First Owner,Manual
2014 Used Hyundai Xcent in Kanpur,Xcent [2014-2017],2014,310000,Hyundai,71262,Diesel,CompactSedan,5,First Owner,Manual
2013 Used Hyundai i20 in Kanpur,i20 [2012-2014],2013,235000,Hyundai,71588,Diesel,Hatchback,5,Second Owner ,Manual
2020 Used Tata Harrier in Kutch,Harrier [2019-2023],2020,1150000,Tata,137500,Diesel,SUV,5,Second Owner ,Automatic (TC)
2010 Used Hyundai i10 in Kutch,i10 [2007-2010],2010,125000,Hyundai,67870,Petrol,Hatchback,5,4 or More Owners,Manual
2024 Used Renault Triber in Kutch,Triber [2023-2025],2024,850000,Renault,12000,Petrol,MPV_MUV,7,First Owner ,Manual
2016 Used Maruti Suzuki Swift in Kutch,Swift [2014-2018],2016,375000,Maruti Suzuki,137500,Petrol,Hatchback,5,First Owner ,Manual
2023 Used Maruti Suzuki Baleno in Kutch,Baleno,2023,786000,Maruti Suzuki,45000,Petrol,Hatchback,5,First Owner ,Manual
2018 Used Maruti Suzuki Baleno in Kutch,Baleno [2015-2019],2018,500000,Maruti Suzuki,115000,Petrol,Hatchback,5,Second Owner ,Manual
2009 Used Honda Civic in Kutch,Civic [2006-2010],2009,250000,Honda,130000,Petrol,Sedan,5,Second Owner ,Manual
2012 Used Hyundai Eon in Kutch,Eon,2012,140000,Hyundai,98000,Petrol,Hatchback,5,Second Owner ,Manual
2013 Used Maruti Suzuki Alto 800 in Kutch,Alto 800 [2012-2016],2013,150000,Maruti Suzuki,100000,Petrol,Hatchback,5,First Owner ,Manual
2014 Used Honda Amaze in Kutch,Amaze [2013-2016],2014,225000,Honda,108190,Petrol,Sedan,5,First Owner ,Manual
2018 Used Renault Kwid in Kutch,Kwid [2015-2019],2018,300000,Renault,40000,Petrol,Hatchback,5,First Owner ,Manual
2022 Used Tata Punch in Kutch,Punch,2022,550000,Tata,23500,Petrol,CompactSuv,5,First Owner ,Manual
2023 Used Maruti Suzuki Grand Vitara in Kutch,Grand Vitara,2023,1200000,Maruti Suzuki,25000,Petrol,SUV,5,First Owner ,Manual
2015 Used Maruti Suzuki Wagon R in Kutch,Wagon R 1.0 [2014-2019],2015,330000,Maruti Suzuki,65000,Petrol,Hatchback,5,Third Owner ,Manual
2012 Used Chevrolet Beat in Kutch,Beat [2011-2014],2012,117957,Chevrolet,55000,Diesel,Hatchback,5,Third Owner ,Manual
2004 Used Maruti Suzuki 800 in Kutch,800 [2000-2008],2004,97500,Maruti Suzuki,112500,Petrol,Hatchback,5,Third Owner ,Manual
2019 Used Ford Ecosport in Kutch,EcoSport,2019,600000,Ford,137500,Diesel,CompactSuv,5,First Owner ,Manual
2024 Used Tata Harrier in Kutch,Harrier,2024,2100000,Tata,62000,Diesel,SUV,5,First Owner ,Manual
2020 Used Maruti Suzuki Vitara Brezza in Kutch,Vitara Brezza [2020-2022],2020,500000,Maruti Suzuki,135000,Petrol,CompactSuv,5,First Owner ,Manual
2021 Used Renault Triber in Kutch,Triber [2019-2023],2021,350000,Renault,50000,Petrol,MPV_MUV,7,First Owner ,Manual
2023 Used Kia Sonet in Kutch,Sonet [2023-2024],2023,880000,Kia,35003,Petrol,CompactSuv,5,First Owner ,Manual
2010 Used Toyota Innova in Kutch,Innova [2009-2012],2010,250000,Toyota,250000,Diesel,SUV,8,4 or More Owners,Manual
2014 Used Hyundai Xcent in Kutch,Xcent [2014-2017],2014,300000,Hyundai,134000,Diesel,CompactSedan,5,Third Owner ,Manual
2018 Used Hyundai Santro in Kutch,Santro,2018,350000,Hyundai,22230,Petrol,Hatchback,5,Second Owner ,Manual
2020 Used Mahindra Thar in Bangalore,Thar [2014-2020],2020,999000,Mahindra,39000,Diesel,SUV,6,First Owner,Manual
2022 Used MG Astor in Bangalore,Astor,2022,949000,MG,23096,Petrol,SUV,5,First Owner,Manual
2023 Used Mahindra XUV300 in Bangalore,XUV300 [2019-2024],2023,1045000,Mahindra,25000,Diesel,CompactSuv,5,First Owner,Manual
2020 Used MG ZS EV in Bangalore,ZS EV [2020-2022],2020,1099000,MG,66340,Electric,SUV,5,First Owner,Automatic
2020 Used MG Hector in Bangalore,Hector [2019-2021],2020,999000,MG,59000,Petrol,SUV,5,First Owner,Automatic (DCT)
2021 Used MG Astor in Bangalore,Astor,2021,1335000,MG,30666,Petrol,SUV,5,First Owner,Automatic (CVT)
2015 Used Hyundai Santa Fe in Bangalore,Santa Fe [2014-2017],2015,775000,Hyundai,164000,Diesel,SUV,7,First Owner,Manual
2021 Used MG Gloster in Bangalore,Gloster [2020-2022],2021,3199000,MG,26000,Diesel,SUV,6,First Owner,Automatic (TC)
2024 Used MG Windsor EV in Bangalore,Windsor EV,2024,1449000,MG,12141,Electric,MPV_MUV,5,First Owner,Automatic
2021 Used MG Hector in Bangalore,Hector [2021-2023],2021,1325000,MG,73044,Petrol,SUV,5,First Owner,Automatic (CVT)
2022 Used MG Hector Plus in Bangalore,Hector Plus [2020-2023],2022,1499000,MG,46608,Petrol,SUV,6,First Owner,Automatic (DCT)
2025 Used MG Windsor EV in Bangalore,Windsor EV,2025,1449000,MG,6203,Electric,MPV_MUV,5,First Owner,Automatic
2023 Used Nissan Magnite in Bangalore,Magnite [2020-2024],2023,999000,Nissan,11490,Petrol,CompactSuv,5,UnRegistered Car,Automatic (CVT)
2023 Used Nissan Magnite in Bangalore,Magnite [2020-2024],2023,776000,Nissan,9099,Petrol,CompactSuv,5,UnRegistered Car,Manual
2013 Used Maruti Suzuki Swift in Koppal,Swift [2011-2014],2013,350000,Maruti Suzuki,196000,Diesel,Hatchback,5,4 or More Owners,Manual
2008 Used Maruti Suzuki Swift DZire in Koppal,Swift Dzire [2008-2010],2008,200000,Maruti Suzuki,434800,Diesel,Sedan,5,4 or More Owners,Manual
2012 Used Hyundai i10 in Koppal,i10 [2010-2017],2012,300000,Hyundai,92000,Petrol,Hatchback,5,Second Owner ,Manual
2021 Used Tata Altroz in Koppal,Altroz [2020] [2020-2025],2021,600000,Tata,49555,Petrol,Hatchback,5,First Owner ,Manual
2012 Used Mahindra XUV500 in Koppal,XUV500 [2011-2015],2012,750000,Mahindra,185000,Diesel,SUV,7,Second Owner ,Manual
2012 Used Skoda Rapid in Koppal,Rapid [2011-2014],2012,400000,Skoda,175000,Diesel,Sedan,5,Second Owner ,Manual
