Name,Model,Date of assembly,Price,Brand,KM Driven,Fuel Type,Body Type,Seat capicity,No. of prev owners,Transmission
2023 Hyundai Creta,Creta 2020-2024,2023,1340000,Hyundai,20000,Petrol,SUV,5,First-Owner,Automatic
2023 Kia Sonet,Sonet 2020-2024,2023,680000,Kia,11700,Petrol,SUV,5,First-Owner,Manual
2022 Renault Kiger,Kiger 2023-2025,2022,727000,Renault,12717,Petrol,SUV,5,First-Owner,Automatic
2025 Kia Syros,Syros,2025,1230000,Kia,3000,Petrol,SUV,5,First-Owner,Manual
2023 Mercedes-Benz GLS,GLS 2021-2024,2023,10400000,Mercedes-Benz,20000,Diesel,SUV,7,First-Owner,Automatic
2024 Hyundai Venue,Venue,2024,1070000,Hyundai,11000,Petrol,SUV,5,First-Owner,Automatic
2023 Maruti Alto K10,Alto K10,2023,430529,Maruti,25595,Petrol,Hatchback,5,First-Owner,Manual
2024 Maruti Wagon R,Wagon R,2024,570000,Maruti,10000,Petrol,Hatchback,5,First-Owner,Automatic
2024 Toyota Taisor,Taisor,2024,1093704,Toyota,10747,Petrol,SUV,5,First-Owner,Automatic
2020 Maruti Celerio,Celerio 2017-2021,2020,455000,Maruti,60924,CNG,Hatchback,5,First-Owner,Manual
2022 Skoda Kushaq,Kushaq,2022,754000,Skoda,18020,Petrol,SUV,5,First-Owner,Manual
2024 Tata Punch,Punch,2024,875000,Tata,10000,Petrol,SUV,5,First-Owner,Automatic
2023 BMW X1,X1,2023,4500000,BMW,11500,Diesel,SUV,5,First-Owner,Automatic
2023 Maruti Alto K10,Alto K10,2023,446345,Maruti,3917,Petrol,Hatchback,5,First-Owner,Manual
2021 Hyundai Venue,Venue,2021,661000,Hyundai,19768,Petrol,SUV,5,First-Owner,Manual
2023 Renault Kiger,Kiger 2021-2023,2023,790000,Renault,20000,Petrol,SUV,5,First-Owner,Manual
2024 Maruti Brezza,Brezza,2024,1300003,Maruti,30000,Petrol,SUV,5,First-Owner,Manual
2011 Maruti Zen Estilo,Zen Estilo,2011,100000,Maruti,70000,Petrol,Hatchback,5,Third-Owner,Manual
2017 Hyundai i20,i20 2015-2017,2017,435000,Hyundai,80000,Diesel,Hatchback,5,Second-Owner,Manual
2014 Maruti Swift,Swift 2014-2021,2014,370000,Maruti,160000,Diesel,Hatchback,5,Second-Owner,Manual
2024 Maruti XL6,XL6,2024,1300000,Maruti,40000,CNG,MUV,6,First-Owner,Manual
2011 Hyundai i10,i10,2011,165000,Hyundai,100000,Petrol,Hatchback,5,Third-Owner,Manual
2015 Maruti Ciaz,Ciaz 2014-2017,2015,450000,Maruti,160000,Diesel,Sedan,5,Second-Owner,Manual
2023 Maruti Alto K10,Alto K10,2023,450000,Maruti,40000,Petrol,Hatchback,5,First-Owner,Manual
2021 Tata Nexon,Nexon 2020-2023,2021,900000,Tata,30000,Diesel,SUV,5,First-Owner,Manual
2012 Maruti Alto 800,Alto 800 2012-2016,2012,180000,Maruti,100000,Petrol,Hatchback,5,First-Owner,Manual
2010 Hyundai i10,i10 2007-2010,2010,160000,Hyundai,80000,Petrol,Hatchback,5,Third-Owner,Manual
2017 Maruti Wagon R,Wagon R 2013-2022,2017,250000,Maruti,80000,CNG,Hatchback,5,First-Owner,Manual
2011 Hyundai Verna,Verna 2011-2015,2011,150000,Hyundai,150000,Petrol,Sedan,5,Second-Owner,Manual
2024 Hyundai Exter,Exter,2024,700000,Hyundai,30000,Petrol,SUV,5,First-Owner,Manual
2022 Maruti Baleno,Baleno 2015-2022,2022,600000,Maruti,28000,Petrol,Hatchback,5,First-Owner,Manual
2023 Tata Punch,Punch,2023,804300,Tata,20000,Petrol,SUV,5,First-Owner,Manual
2011 Tata Manza,Manza,2011,145000,Tata,150000,Diesel,Sedan,5,Second-Owner,Manual
2019 Toyota Glanza,Glanza 2019-2022,2019,550000,Toyota,90000,Petrol,Hatchback,5,First-Owner,Manual
2025 Maruti Dzire,Dzire,2025,1100000,Maruti,12000,CNG,Sedan,5,First-Owner,Manual
2014 Maruti Swift Dzire,Swift Dzire 2011-2014,2014,400000,Maruti,87000,Diesel,Sedan,5,Second-Owner,Manual
2016 Audi A3,A3 2014-2017,2016,1150000,Audi,87085,Diesel,Sedan,5,First-Owner,Automatic
2018 Maruti Baleno,Baleno 2015-2022,2018,449000,Maruti,81827,Petrol,Hatchback,5,First-Owner,Manual
2018 Toyota Innova Crysta,Innova Crysta 2016-2020,2018,1350000,Toyota,156000,Diesel,MUV,8,Second-Owner,Manual
2020 Jeep Compass Trailhawk,Trailhawk 2019-2021,2020,1700000,Jeep,80000,Diesel,SUV,5,First-Owner,Automatic
2017 Maruti Ertiga,Ertiga 2015-2022,2017,725000,Maruti,85800,Diesel,MUV,7,First-Owner,Manual
2010 Maruti A-Star,A-Star,2010,70000,Maruti,70000,Petrol,Hatchback,5,Second-Owner,Manual
2024 Mahindra XUV 3XO,XUV 3XO,2024,1360000,Mahindra,10000,Diesel,SUV,5,First-Owner,Manual
2020 Tata Harrier,Harrier 2019-2023,2020,1399000,Tata,80000,Diesel,SUV,5,First-Owner,Automatic
2017 Maruti Alto 800,Alto 800 2016-2019,2017,270000,Maruti,50000,Petrol,Hatchback,5,First-Owner,Manual
2022 Renault Triber,Triber 2019-2025,2022,495000,Renault,50000,Petrol,MUV,7,First-Owner,Manual
2023 Mahindra Bolero,Bolero,2023,900000,Mahindra,35000,Diesel,SUV,7,First-Owner,Manual
2019 Maruti Swift Dzire,Dzire 2017-2020,2019,450000,Maruti,80000,Petrol,Sedan,5,First-Owner,Automatic
2023 Tata Nexon EV,Nexon EV Max 2022-2023,2023,1150000,Tata,80000,Electric,SUV,5,First-Owner,Automatic
2020 Renault Triber,Triber 2019-2025,2020,499000,Renault,30000,Petrol,MUV,7,First-Owner,Manual
2021 Mahindra XUV300,XUV300,2021,680000,Mahindra,50000,Petrol,SUV,5,First-Owner,Manual
2023 Maruti Swift Dzire,Swift Dzire 2020-2024,2023,767000,Maruti,40000,Petrol,Sedan,5,First-Owner,Manual
2017 Hyundai EON,EON,2017,130000,Hyundai,100000,Petrol,Hatchback,5,Third-Owner,Manual
2024 Maruti Ignis,Ignis,2024,653210,Maruti,40000,Petrol,Hatchback,5,First-Owner,Manual
2019 Mahindra XUV300,XUV300,2019,700000,Mahindra,80000,Diesel,SUV,5,Second-Owner,Manual
2024 Tata Nexon EV,Nexon EV,2024,1700000,Tata,20000,Electric,SUV,5,First-Owner,Automatic
2016 Maruti Swift Dzire,Swift Dzire 2015-2017,2016,310000,Maruti,250000,Petrol,Sedan,5,Second-Owner,Manual
2022 Mahindra Thar,Thar,2022,1500000,Mahindra,40000,Diesel,SUV,4,First-Owner,Manual
2006 Ford Fiesta,Fiesta 2008-2011,2006,135000,Ford,96000,Diesel,Sedan,5,Fourth-Owner,Manual
2025 Toyota Glanza,Glanza,2025,900000,Toyota,122000,Petrol,Hatchback,5,First-Owner,Manual
2014 Maruti Swift Dzire,Swift Dzire 2011-2014,2014,530000,Maruti,53000,Diesel,Sedan,5,Third-Owner,Manual
2015 Mahindra Bolero,Bolero 2011-2019,2015,500000,Mahindra,120000,Diesel,SUV,7,Third-Owner,Manual
2011 Fiat Punto,Punto,2011,150000,Fiat,140000,Diesel,Hatchback,5,Fifth-Owner,Manual
2018 Toyota Innova Crysta,Innova Crysta 2016-2020,2018,2300000,Toyota,100000,Diesel,MUV,8,First-Owner,Manual
2008 Tata Safari,Safari 2005-2017,2008,150000,Tata,10000,Diesel,SUV,7,First-Owner,Manual
2023 Mahindra XUV400 EV,XUV400 EV,2023,1400000,Mahindra,26000,Electric,SUV,5,First-Owner,Automatic
2023 Maruti Grand Vitara,Grand Vitara,2023,1200000,Maruti,20000,Petrol,SUV,5,First-Owner,Manual
2016 Hyundai i10,i10,2016,400000,Hyundai,86000,Petrol,Hatchback,5,Second-Owner,Manual
2019 Maruti Swift Dzire,Dzire 2017-2020,2019,720000,Maruti,55000,Petrol,Sedan,5,First-Owner,Automatic
2025 Tata Punch,Punch,2025,1100000,Tata,10000,Petrol,SUV,5,Second-Owner,Automatic
2018 Datsun RediGO,redi-GO 2016-2020,2018,250000,Datsun,79000,Petrol,Hatchback,5,First-Owner,Manual
2020 Mahindra XUV300,XUV300,2020,849900,Mahindra,100000,Diesel,SUV,5,Second-Owner,Manual
2022 Hyundai Venue,Venue,2022,950000,Hyundai,10000,Petrol,SUV,5,First-Owner,Manual
2024 Kia Carens,Carens,2024,1800000,Kia,60000,Petrol,MUV,6,First-Owner,Automatic
2020 Kia Seltos,Seltos 2019-2023,2020,1700000,Kia,66000,Diesel,SUV,5,First-Owner,Manual
2023 Tata Harrier,Harrier 2019-2023,2023,1950000,Tata,60000,Diesel,SUV,5,First-Owner,Manual
2021 Nissan Magnite,Magnite 2020-2024,2021,530000,Nissan,50000,Petrol,SUV,5,First-Owner,Manual
2021 Maruti Alto 800 tour,Alto 800 tour,2021,380000,Maruti,15000,Petrol,Hatchback,5,First-Owner,Manual
2024 Maruti FRONX,FRONX,2024,1051000,Maruti,20000,Petrol,SUV,5,First-Owner,Manual
2013 Toyota Innova,Innova 2012-2013,2013,851000,Toyota,100000,Diesel,MUV,7,Second-Owner,Manual
2018 Hyundai Creta,Creta 2015-2020,2018,800000,Hyundai,90000,Petrol,SUV,5,Second-Owner,Manual
2012 Hyundai EON,EON,2012,150000,Hyundai,80000,Petrol,Hatchback,5,Second-Owner,Manual
2023 Tata Tiago,Tiago,2023,700000,Tata,80000,Petrol,Hatchback,5,First-Owner,Manual
2017 Toyota Innova Crysta,Innova Crysta 2016-2020,2017,1400000,Toyota,160000,Diesel,MUV,7,First-Owner,Manual
2021 Mahindra Scorpio,Scorpio 2014-2022,2021,1400000,Mahindra,80000,Diesel,SUV,7,Second-Owner,Manual
2011 Volkswagen Vento,Vento 2010-2014,2011,250000,Volkswagen,90000,Diesel,Sedan,5,Fifth-Owner,Manual
2022 Honda City,City 2020-2023,2022,700000,Honda,100000,Petrol,Sedan,5,First-Owner,Automatic
2013 Hyundai Elantra,Elantra 2012-2015,2013,250000,Hyundai,120000,Diesel,Sedan,5,Fourth-Owner,Manual
2018 Hyundai i20,Elite i20 2017-2020,2018,700000,Hyundai,80000,Petrol,Hatchback,5,First-Owner,Automatic
2024 Tata Nexon,Nexon,2024,1200000,Tata,30000,CNG,SUV,5,First-Owner,Manual
2021 Nissan Magnite,Magnite 2020-2024,2021,425000,Nissan,41000,Petrol,SUV,5,First-Owner,Manual
2022 Kia Seltos,Seltos 2019-2023,2022,950000,Kia,60000,Petrol,SUV,5,First-Owner,Manual
2018 Honda Amaze,Amaze 2016-2021,2018,360000,Honda,60000,Petrol,Sedan,5,First-Owner,Manual
2024 Hyundai Exter,Exter,2024,950000,Hyundai,9000,Petrol,SUV,5,First-Owner,Automatic
2020 Kia Seltos,Seltos 2019-2023,2020,834000,Kia,120000,Diesel,SUV,5,Second-Owner,Manual
2024 Maruti S-Presso,S-Presso,2024,542000,Maruti,2423,Petrol,Hatchback,5,First-Owner,Automatic
2013 Maruti Wagon R,Wagon R,2013,230000,Maruti,32171,Petrol,Hatchback,5,First-Owner,Manual
2022 Renault Kiger,Kiger 2021-2023,2022,524847,Renault,60295,Petrol,SUV,5,First-Owner,Manual
2019 Honda WR-V,WRV 2017-2020,2019,675000,Honda,120000,Diesel,SUV,5,First-Owner,Manual
2025 Maruti Wagon R,Wagon R,2025,561000,Maruti,4296,Petrol,Hatchback,5,First-Owner,Manual
2018 Ford Aspire,Figo Aspire,2018,265000,Ford,14000,Diesel,Sedan,5,Second-Owner,Manual
2023 Nissan Magnite,Magnite 2020-2024,2023,600000,Nissan,11000,Petrol,SUV,5,First-Owner,Manual
2019 Honda Amaze,Amaze 2016-2021,2019,485000,Honda,109000,Diesel,Sedan,5,First-Owner,Manual
2023 Maruti Alto K10,Alto K10,2023,450000,Maruti,24573,Petrol,Hatchback,5,First-Owner,Manual
2022 Honda Amaze 2nd Gen,Amaze 2nd Gen,2022,686000,Honda,27624,Petrol,Sedan,5,First-Owner,Manual
2024 Maruti Wagon R,Wagon R,2024,551000,Maruti,8885,Petrol,Hatchback,5,Second-Owner,Automatic
2018 Maruti Alto K10,Alto K10 2014-2020,2018,295000,Maruti,45000,Petrol,Hatchback,5,Second-Owner,Automatic
2023 Honda Amaze,Amaze,2023,687000,Honda,7801,Petrol,Sedan,5,First-Owner,Manual
2014 Hyundai EON,EON,2014,231000,Hyundai,30178,Petrol,Hatchback,5,First-Owner,Manual
2024 Hyundai Exter,Exter,2024,800000,Hyundai,6095,Petrol,SUV,5,First-Owner,Manual
2019 Maruti Ciaz,Ciaz,2019,715000,Maruti,39000,Petrol,Sedan,5,First-Owner,Manual
2022 Maruti Ignis,Ignis,2022,444000,Maruti,12933,Petrol,Hatchback,5,First-Owner,Manual
2013 Hyundai EON,EON,2013,210000,Hyundai,59750,Petrol,Hatchback,5,First-Owner,Manual
2021 Kia Seltos,Seltos 2019-2023,2021,1299773,Kia,28834,Petrol,SUV,5,First-Owner,Automatic
2017 Maruti Vitara Brezza,Vitara Brezza 2016-2020,2017,950000,Maruti,150000,Diesel,SUV,5,First-Owner,Manual
2012 Hyundai i10,i10,2012,210000,Hyundai,45000,Petrol,Hatchback,5,Second-Owner,Manual
2016 Maruti Wagon R,Wagon R 2013-2022,2016,335000,Maruti,74500,CNG,Hatchback,5,Second-Owner,Manual
2014 Hyundai Grand i10,Grand i10 2013-2016,2014,330000,Hyundai,61000,Diesel,Hatchback,5,Second-Owner,Manual
2015 Honda City,City 2015-2017,2015,525000,Honda,41200,Petrol,Sedan,5,First-Owner,Automatic
2017 Chevrolet Tavera,Tavera 2012-2017,2017,675000,Chevrolet,127300,Diesel,SUV,10,First-Owner,Manual
2015 Hyundai Grand i10,Grand i10 2013-2016,2015,340000,Hyundai,52000,Petrol,Hatchback,5,Second-Owner,Manual
2013 Hyundai i20,i20 2012-2015,2013,280000,Hyundai,65000,Petrol,Hatchback,5,Second-Owner,Manual
2015 Chevrolet Beat,Beat 2014-2016,2015,211000,Chevrolet,52300,Petrol,Hatchback,5,First-Owner,Manual
2012 Mahindra XUV500,XUV500 2011-2015,2012,399000,Mahindra,125000,Diesel,SUV,7,Second-Owner,Manual
2017 Hyundai EON,EON,2017,299000,Hyundai,59000,Petrol,Hatchback,5,First-Owner,Manual
2014 Maruti Ritz,Ritz,2014,250000,Maruti,56000,Petrol,Hatchback,5,Second-Owner,Manual
2017 Hyundai Grand i10,Grand i10 2016-2017,2017,410000,Hyundai,60000,Petrol,Hatchback,5,First-Owner,Manual
2014 Honda Amaze,Amaze 2013-2016,2014,345000,Honda,96776,Diesel,Sedan,5,Second-Owner,Manual
2014 Hyundai i20,Elite i20 2014-2017,2014,320000,Hyundai,77000,Petrol,Hatchback,5,Second-Owner,Manual
2016 Hyundai Xcent,Xcent 2016-2017,2016,399000,Hyundai,97000,Diesel,Sedan,5,Fourth-Owner,Manual
2013 Hyundai EON,EON,2013,185000,Hyundai,65000,Petrol,Hatchback,5,First-Owner,Manual
2013 Maruti Swift,Swift 2010-2014,2013,325000,Maruti,61000,Petrol,Hatchback,5,Second-Owner,Manual
2015 Tata Zest,Zest,2015,250000,Tata,104000,Petrol,Sedan,5,Second-Owner,Manual
2013 Chevrolet Beat,Beat 2009-2013,2013,150000,Chevrolet,50000,Diesel,Hatchback,5,First-Owner,Manual
2023 Jeep Meridian,Meridian,2023,3675000,Jeep,5890,Diesel,SUV,7,First-Owner,Automatic
2023 Kia Carens,Carens,2023,1755000,Kia,8852,Diesel,MUV,6,First-Owner,Automatic
2024 Kia Seltos,Seltos,2024,1575000,Kia,49138,Petrol,SUV,5,First-Owner,Automatic
2022 Mercedes-Benz GLA,GLA 2021-2024,2022,4195000,Mercedes-Benz,18937,Petrol,SUV,5,First-Owner,Automatic
2022 Renault Kiger,Kiger 2021-2023,2022,750000,Renault,20000,Petrol,SUV,5,First-Owner,Manual
2020 Kia Seltos,Seltos 2019-2023,2020,1132084,Kia,10289,Petrol,SUV,5,First-Owner,Automatic
2024 Maruti FRONX,FRONX,2024,1293713,Maruti,17796,Petrol,SUV,5,First-Owner,Automatic
2022 Kia Seltos,Seltos,2022,1044243,Kia,21828,Petrol,SUV,5,First-Owner,Manual
2023 Mahindra XUV400 EV,XUV400 EV,2023,1550000,Mahindra,10000,Electric,SUV,5,First-Owner,Automatic
2023 Renault Kiger,Kiger 2023-2025,2023,939000,Renault,41346,Petrol,SUV,5,First-Owner,Automatic
2023 Kia Sonet,Sonet,2023,1246243,Kia,9932,Petrol,SUV,5,First-Owner,Manual
2023 Kia Carens,Carens,2023,1775000,Kia,26438,Diesel,MUV,6,First-Owner,Automatic
2021 Toyota Urban cruiser,Urban cruiser 2020-2022,2021,850000,Toyota,61000,Petrol,SUV,5,First-Owner,Manual
2021 Honda Amaze,Amaze 2016-2021,2021,824000,Honda,12741,Petrol,Sedan,5,First-Owner,Automatic
2024 Hyundai Exter,Exter,2024,895000,Hyundai,6907,Petrol,SUV,5,First-Owner,Automatic
2024 Kia Sonet,Sonet,2024,1650000,Kia,10000,Diesel,SUV,5,First-Owner,Automatic
2020 Volvo XC40,XC40 2018-2022,2020,3300000,Volvo,25000,Petrol,SUV,5,First-Owner,Automatic
2024 Kia Sonet,Sonet,2024,1665000,Kia,19658,Diesel,SUV,5,First-Owner,Automatic
2023 Kia Carens,Carens,2023,1931023,Kia,10869,Diesel,MUV,6,First-Owner,Automatic
2022 Kia Carens,Carens,2022,1475513,Kia,21451,Diesel,MUV,6,First-Owner,Manual
2019 Renault KWID,KWID 2015-2019,2019,320000,Renault,100000,Petrol,Hatchback,5,Second-Owner,Manual
2014 Ford Ecosport,EcoSport 2013-2015,2014,450000,Ford,120000,Diesel,SUV,5,First-Owner,Manual
2013 Volkswagen Vento,Vento 2013-2015,2013,399000,Volkswagen,10000,Petrol,Sedan,5,Third-Owner,Manual
2014 Honda Amaze,Amaze 2013-2016,2014,350000,Honda,150000,Petrol,Sedan,5,Second-Owner,Manual
2017 Hyundai Creta,Creta 2015-2020,2017,950000,Hyundai,100000,Diesel,SUV,5,Second-Owner,Manual
2013 Maruti Swift Dzire,Swift Dzire 2011-2014,2013,410000,Maruti,160000,Petrol,Sedan,5,Second-Owner,Manual
2017 Maruti Swift,Swift 2014-2021,2017,400000,Maruti,90000,Diesel,Hatchback,5,Third-Owner,Manual
2011 Ford Figo,Figo 2010-2012,2011,200000,Ford,160000,Diesel,Hatchback,5,Third-Owner,Manual
2021 Tata Nexon,Nexon 2020-2023,2021,675000,Tata,40000,Petrol,SUV,5,First-Owner,Manual
2018 Hyundai Xcent,Xcent,2018,400000,Hyundai,100000,Diesel,Sedan,5,Second-Owner,Manual
2021 Maruti XL6,XL6 2019-2022,2021,550000,Maruti,160000,Petrol,MUV,6,First-Owner,Manual
2019 Renault KWID,KWID 2015-2019,2019,340000,Renault,94000,Petrol,Hatchback,5,First-Owner,Manual
2021 Mahindra Bolero,Bolero,2021,1050000,Mahindra,100000,Diesel,SUV,7,First-Owner,Manual
2007 Toyota Innova,Innova 2004-2011,2007,200000,Toyota,100000,Diesel,MUV,8,Third-Owner,Manual
2023 Hyundai Alcazar,Alcazar 2021-2024,2023,2200000,Hyundai,15000,Diesel,SUV,7,First-Owner,Automatic
2017 Maruti Ertiga,Ertiga 2015-2022,2017,751000,Maruti,160000,Diesel,MUV,7,Second-Owner,Manual
2010 Maruti Ritz,Ritz 2009-2011,2010,130000,Maruti,115000,Diesel,Hatchback,5,Fourth-Owner,Manual
2020 Maruti Alto 800,Alto 800,2020,325000,Maruti,85000,Petrol,Hatchback,5,First-Owner,Manual
2018 Hyundai Creta,Creta 2015-2020,2018,1380000,Hyundai,172000,Diesel,SUV,5,First-Owner,Manual
2018 Honda Jazz,Jazz 2014-2020,2018,600000,Honda,120000,Diesel,Hatchback,5,First-Owner,Manual
2021 Tata Harrier,Harrier 2019-2023,2021,1290000,Tata,100000,Diesel,SUV,5,Second-Owner,Manual
2023 Maruti FRONX,FRONX,2023,800000,Maruti,40000,Petrol,SUV,5,First-Owner,Manual
2015 Hyundai Grand i10,Grand i10 2013-2016,2015,300000,Hyundai,40000,Petrol,Hatchback,5,Second-Owner,Manual
2015 Mahindra Xylo,Xylo,2015,350000,Mahindra,90000,Diesel,MUV,7,Second-Owner,Manual
2018 Honda City,City 4th Generation,2018,570000,Honda,90000,Petrol,Sedan,5,Second-Owner,Manual
2015 Maruti Alto 800,Alto 800 2012-2016,2015,182000,Maruti,120000,Petrol,Hatchback,5,Second-Owner,Manual
2023 Maruti Wagon R,Wagon R,2023,550000,Maruti,20000,Petrol,Hatchback,5,First-Owner,Manual
2018 Tata Nexon,Nexon 2017-2020,2018,480000,Tata,36000,Diesel,SUV,5,Second-Owner,Manual
2017 Maruti Swift Dzire,Dzire 2017-2020,2017,500000,Maruti,75000,Diesel,Sedan,5,Second-Owner,Automatic
2017 Hyundai Creta,Creta 2015-2020,2017,750000,Hyundai,160000,Diesel,SUV,5,First-Owner,Manual
2012 Toyota Innova,Innova 2012-2013,2012,600000,Toyota,200000,Diesel,MUV,8,Second-Owner,Manual
2011 Volkswagen Polo,Polo 2009-2014,2011,190000,Volkswagen,90000,Diesel,Hatchback,5,Fourth-Owner,Manual
2013 Skoda Rapid,Rapid 2011-2014,2013,180000,Skoda,120000,Diesel,Sedan,5,Third-Owner,Manual
2013 Hyundai Santro Xing,Santro Xing,2013,160000,Hyundai,150000,Petrol,Hatchback,5,Second-Owner,Manual
2009 Maruti Swift Dzire,Swift Dzire 2008-2012,2009,200000,Maruti,100000,Diesel,Sedan,5,Fourth-Owner,Manual
2009 Maruti Swift,Swift 2004-2010,2009,200000,Maruti,166000,Diesel,Hatchback,5,Fourth-Owner,Manual
2016 Maruti Swift,Swift 2014-2021,2016,525000,Maruti,44000,Petrol,Hatchback,5,First-Owner,Manual
2023 Maruti Ciaz,Ciaz,2023,900000,Maruti,50000,Petrol,Sedan,5,First-Owner,Manual
2013 Hyundai i20,i20 2012-2015,2013,300000,Hyundai,120000,Diesel,Hatchback,5,Second-Owner,Manual
2021 Hyundai Grand i10 Nios,Grand i10 Nios 2019-2023,2021,628000,Hyundai,160000,CNG,Hatchback,5,First-Owner,Manual
2017 Maruti Ciaz,Ciaz,2017,520000,Maruti,160000,Diesel,Sedan,5,First-Owner,Manual
2017 Hyundai Grand i10,Grand i10 2016-2017,2017,410000,Hyundai,90000,Petrol,Hatchback,5,Second-Owner,Manual
2017 Hyundai EON,EON,2017,250000,Hyundai,30000,Petrol,Hatchback,5,First-Owner,Manual
2010 Maruti Alto 800,Alto 2000-2012,2010,121111,Maruti,160000,Petrol,Hatchback,5,Third-Owner,Manual
2019 Maruti Ignis,Ignis,2019,450000,Maruti,20000,Petrol,Hatchback,5,First-Owner,Manual
2016 Hyundai Grand i10,Grand i10 2013-2016,2016,280000,Hyundai,120000,Petrol,Hatchback,5,Fourth-Owner,Manual
2023 Mahindra XUV300,XUV300,2023,1100000,Mahindra,30000,Diesel,SUV,5,First-Owner,Manual
2023 Tata Nexon,Nexon 2023-2023,2023,740000,Tata,20000,Petrol,SUV,5,First-Owner,Manual
2006 Mahindra Scorpio,Scorpio 2006-2009,2006,250000,Mahindra,160000,Diesel,SUV,5,Fourth-Owner,Manual
2016 Maruti Celerio,Celerio 2014-2017,2016,250000,Maruti,100000,Diesel,Hatchback,5,Second-Owner,Manual
2024 Renault Kiger,Kiger,2024,900000,Renault,20000,Petrol,SUV,5,First-Owner,Manual
2021 Kia Seltos,Seltos 2019-2023,2021,1000000,Kia,150000,Diesel,SUV,5,First-Owner,Manual
2018 Maruti Baleno,Baleno 2015-2022,2018,550000,Maruti,58000,Diesel,Hatchback,5,First-Owner,Manual
2023 Tata Harrier,Harrier 2019-2023,2023,2325000,Tata,30000,Diesel,SUV,5,First-Owner,Automatic
2018 Datsun RediGO,redi-GO 2016-2020,2018,250000,Datsun,28000,Petrol,Hatchback,5,First-Owner,Manual
2022 Maruti Celerio,Celerio,2022,535000,Maruti,10000,Petrol,Hatchback,5,First-Owner,Manual
2018 Datsun RediGO,redi-GO 2016-2020,2018,250000,Datsun,30000,Petrol,Hatchback,5,First-Owner,Manual
2009 Maruti Swift,Swift 2004-2010,2009,100000,Maruti,150000,Diesel,Hatchback,5,Fifth-Owner,Manual
2015 Hyundai Grand i10,Grand i10 2013-2016,2015,350000,Hyundai,90000,Petrol,Hatchback,5,First-Owner,Manual
2022 Tata Tiago,Tiago,2022,645000,Tata,90000,CNG,Hatchback,5,First-Owner,Manual
2020 Ford Aspire,Figo Aspire,2020,400000,Ford,120000,Petrol,Sedan,5,First-Owner,Manual
2015 Skoda Rapid,Rapid 2014-2016,2015,411000,Skoda,120000,Petrol,Sedan,5,Third-Owner,Manual
2018 Hyundai i20,Elite i20 2017-2020,2018,530000,Hyundai,80000,Petrol,Hatchback,5,First-Owner,Manual
2020 Hyundai i20,i20 2020-2023,2020,630000,Hyundai,40000,Petrol,Hatchback,5,Second-Owner,Manual
2018 Ford Ecosport,EcoSport 2015-2021,2018,725000,Ford,76000,Diesel,SUV,5,First-Owner,Manual
2011 Volkswagen Polo,Polo 2009-2014,2011,117000,Volkswagen,160000,Petrol,Hatchback,5,Third-Owner,Manual
2018 Renault KWID,KWID 2015-2019,2018,250000,Renault,103000,Petrol,Hatchback,5,First-Owner,Manual
2020 Maruti Baleno,Baleno 2015-2022,2020,460000,Maruti,100000,Petrol,Hatchback,5,First-Owner,Manual
2009 Maruti Swift,Swift 2004-2010,2009,125000,Maruti,100000,Diesel,Hatchback,5,Fifth-Owner,Manual
2020 Kia Sonet,Sonet 2020-2024,2020,880000,Kia,93000,Diesel,SUV,5,First-Owner,Manual
2010 Hyundai Accent,Accent,2010,120000,Hyundai,180000,Petrol,Sedan,5,Fourth-Owner,Manual
2015 Tata Safari,Safari 2005-2017,2015,420000,Tata,122197,Diesel,SUV,7,First-Owner,Manual
2024 Maruti Brezza,Brezza,2024,900000,Maruti,10000,Petrol,SUV,5,First-Owner,Manual
2022 Hyundai Venue,Venue,2022,799000,Hyundai,50000,Petrol,SUV,5,First-Owner,Manual
2014 Hyundai Grand i10,Grand i10 2013-2016,2014,400000,Hyundai,30000,Petrol,Hatchback,5,First-Owner,Manual
2025 Tata Nexon,Nexon,2025,950000,Tata,8000,Petrol,SUV,5,First-Owner,Manual
2019 Renault Triber,Triber 2019-2025,2019,425000,Renault,70000,Petrol,MUV,7,Second-Owner,Manual
2009 Maruti Ritz,Ritz 2009-2011,2009,99999,Maruti,80000,Petrol,Hatchback,5,Fourth-Owner,Manual
2025 Mahindra Scorpio N,Scorpio N,2025,2000000,Mahindra,20000,Diesel,SUV,7,First-Owner,Manual
2021 Maruti Wagon R,Wagon R 2013-2022,2021,500000,Maruti,103000,Petrol,Hatchback,5,First-Owner,Manual
2015 Maruti Wagon R,Wagon R 2013-2022,2015,220000,Maruti,120000,CNG,Hatchback,5,Fifth-Owner,Manual
2019 Maruti Vitara Brezza,Vitara Brezza 2016-2020,2019,735000,Maruti,50000,Diesel,SUV,5,First-Owner,Manual
2022 Maruti Baleno,Baleno 2015-2022,2022,800000,Maruti,20000,Petrol,Hatchback,5,First-Owner,Automatic
2011 Maruti Wagon R,Wagon R 2010-2013,2011,95000,Maruti,79000,Petrol,Hatchback,5,Third-Owner,Manual
2009 Hyundai i10,i10,2009,140000,Hyundai,160000,Petrol,Hatchback,5,First-Owner,Manual
2012 Hyundai i10,i10,2012,180000,Hyundai,90000,Petrol,Hatchback,5,Second-Owner,Manual
2019 Mahindra XUV300,XUV300,2019,600000,Mahindra,120000,Diesel,SUV,5,Third-Owner,Manual
